title,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,price_cleaned,predicted_value,value_difference,url
Nissan Leaf,2021,60237.0,385.0,5.666666666666667,1.0,0,1.0,Ukjent,Sørlandet,0,,0,199000.0,194943,-4057,https://www.finn.no/mobility/item/439700864
Nissan Leaf,2022,56120.0,385.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Sulland Trondheim,0,229900.0,225749,-4151,https://www.finn.no/mobility/item/452380822
Nissan Leaf,2020,24000.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,Motorarena AS,0,179000.0,174806,-4194,https://www.finn.no/mobility/item/402154884
Nissan Leaf,2017,103200.0,180.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Broom Bil AS,0,69800.0,65595,-4205,https://www.finn.no/mobility/item/452696171
Nissan Leaf,2019,101000.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Rebil,0,169900.0,165683,-4217,https://www.finn.no/mobility/item/448019563
Nissan Leaf,2018,111600.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,Envy Auto AS,0,119000.0,114772,-4228,https://www.finn.no/mobility/item/451760106
Nissan Leaf,2015,194500.0,270.0,21.2,1.0,0,0.0,Ukjent,Rogaland,0,,0,44532.0,40304,-4228,https://www.finn.no/mobility/item/449977915
Nissan Leaf,2020,85000.0,385.0,20.766666666666666,1.0,0,1.0,e+,Trøndelag,1,RM BIL - Rune Malvik,0,184900.0,180663,-4237,https://www.finn.no/mobility/item/441430684
Nissan Leaf,2017,54300.0,250.0,11.1,2.0,0,0.0,Ukjent,Vestfold/Telemark,1,GreenDrive,0,84432.0,80190,-4242,https://www.finn.no/mobility/item/451432023
Nissan Leaf,2020,61058.0,385.0,9.5,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Birger N. Haug AS avd. Oslo,0,189900.0,185577,-4323,https://www.finn.no/mobility/item/442895361
Nissan Leaf,2022,63000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Auto 8-8 Ålesund AS,0,188000.0,183580,-4420,https://www.finn.no/mobility/item/452381999
Nissan Leaf,2022,60200.0,270.0,12.0,1.0,0,1.0,N-Connecta,Oslo/Akershus,1,Sulland Jessheim,0,188900.0,184460,-4440,https://www.finn.no/mobility/item/452344992
Nissan Leaf,2013,37000.0,150.0,15.733333333333333,1.0,0,0.0,Ukjent,Oslo/Akershus,1,BROEN BIL AS,0,63900.0,59385,-4515,https://www.finn.no/mobility/item/441264291
Nissan Leaf,2020,69500.0,384.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,Brennes Auto AS,0,189900.0,185374,-4526,https://www.finn.no/mobility/item/451834661
Nissan Leaf,2021,91000.0,385.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,Auto 8-8 Trio AS,0,189000.0,184472,-4528,https://www.finn.no/mobility/item/452971240
Nissan Leaf,2022,62600.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,189000.0,184449,-4551,https://www.finn.no/mobility/item/444591072
Nissan Leaf,2023,56000.0,397.0,12.0,1.0,0,1.0,Acenta,Trøndelag,1,Bertel O. Steen Stjørdal,0,249000.0,244402,-4598,https://www.finn.no/mobility/item/449808591
Nissan Leaf,2015,74500.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,BILPORTALEN AS,0,65000.0,60371,-4629,https://www.finn.no/mobility/item/448219165
Nissan Leaf,2019,78950.0,270.0,19.166666666666668,1.0,0,0.0,Ukjent,Rogaland,0,,0,137532.0,132900,-4632,https://www.finn.no/mobility/item/450317411
Nissan Leaf,2020,70000.0,385.0,12.0,1.0,0,1.0,Tekna,Vestland,1,AutoSale AS,0,189900.0,185258,-4642,https://www.finn.no/mobility/item/447536248
Nissan Leaf,2022,28700.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,209000.0,204354,-4646,https://www.finn.no/mobility/item/444591068
Nissan Leaf,2018,162892.0,270.0,23.266666666666666,1.0,0,0.0,Ukjent,Annet,0,,0,99532.0,94867,-4665,https://www.finn.no/mobility/item/451217724
Nissan Leaf,2018,92000.0,278.0,12.0,1.0,0,1.0,Tekna,Annet,1,BILHUSET SUNDE AS,0,139800.0,135128,-4672,https://www.finn.no/mobility/item/452771047
Nissan Leaf,2017,164841.0,120.0,23.433333333333334,3.0,0,0.0,Ukjent,Annet,0,,0,64532.0,59807,-4725,https://www.finn.no/mobility/item/450895613
Nissan Leaf,2018,51547.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Hamre Auto AS,0,145000.0,140272,-4728,https://www.finn.no/mobility/item/450601264
Nissan Leaf,2013,93000.0,270.0,20.866666666666667,2.0,0,0.0,Ukjent,Annet,0,,0,39500.0,34764,-4736,https://www.finn.no/mobility/item/445824029
Nissan Leaf,2022,30000.0,396.0,12.0,1.0,0,1.0,Ukjent,Vestland,1,Bilia Kokstad,0,239900.0,235138,-4762,https://www.finn.no/mobility/item/450719320
Nissan Leaf,2018,132000.0,270.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,N-Auto,0,115900.0,111132,-4768,https://www.finn.no/mobility/item/452021209
Nissan Leaf,2018,107269.0,270.0,3.933333333333333,1.0,0,0.0,Tekna,Oslo/Akershus,0,,0,114532.0,109727,-4805,https://www.finn.no/mobility/item/449772574
Nissan Leaf,2018,87739.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Renshus Bil AS,0,134000.0,129129,-4871,https://www.finn.no/mobility/item/436610916
Nissan Leaf,2018,90000.0,270.0,-0.1333333333333333,2.0,0,0.0,N-Connecta,Oslo/Akershus,0,,0,139334.0,134446,-4888,https://www.finn.no/mobility/item/435811744
Nissan Leaf,2013,37100.0,150.0,15.733333333333333,1.0,0,1.0,Acenta,Oslo/Akershus,1,BROEN BIL AS,0,64942.0,60007,-4935,https://www.finn.no/mobility/item/453496501
Nissan Leaf,2018,60000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,RSA BIL Trondheim,0,139900.0,134928,-4972,https://www.finn.no/mobility/item/451371149
Nissan Leaf,2021,56000.0,270.0,13.7,1.0,0,1.0,Tekna,Oslo/Akershus,1,Ensjø Car Center AS,0,169000.0,164025,-4975,https://www.finn.no/mobility/item/444931017
Nissan Leaf,2021,70000.0,270.0,18.466666666666665,1.0,0,1.0,Ukjent,Annet,1,Bakken Bil,0,159000.0,153991,-5009,https://www.finn.no/mobility/item/446066482
Nissan Leaf,2018,96000.0,270.0,1.1666666666666667,3.0,0,0.0,Ukjent,Annet,1,NOR BIL AS,0,119434.0,114393,-5041,https://www.finn.no/mobility/item/432148773
Nissan Leaf,2019,83300.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,"Frydenbø Bil, Førde ± Halbrendsøyra",0,139000.0,133948,-5052,https://www.finn.no/mobility/item/452779673
Nissan Leaf,2019,87608.0,270.0,12.0,1.0,0,1.0,N-Connecta,Annet,1,RøhneSelmer AS avd. Asker og Bærum,0,139900.0,134764,-5136,https://www.finn.no/mobility/item/452309227
Nissan Leaf,2021,78000.0,270.0,11.2,1.0,0,0.0,Ukjent,Annet,0,,0,159434.0,154294,-5140,https://www.finn.no/mobility/item/426068205
Nissan Leaf,2018,93000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,AUTO 8-8 SILDNES & HALAAS AS,0,129000.0,123851,-5149,https://www.finn.no/mobility/item/450920708
Nissan Leaf,2016,89300.0,199.0,2.6333333333333333,2.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,64499.0,59330,-5169,https://www.finn.no/mobility/item/452253479
Nissan Leaf,2018,125202.0,270.0,23.4,2.0,0,0.0,Ukjent,Rogaland,0,,0,119532.0,114358,-5174,https://www.finn.no/mobility/item/450559507
Nissan Leaf,2018,116945.0,270.0,17.866666666666667,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Larvik AS,0,119000.0,113819,-5181,https://www.finn.no/mobility/item/451333967
Nissan Leaf,2017,93300.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Auto Connect AS,0,89000.0,83807,-5193,https://www.finn.no/mobility/item/452754283
Nissan Leaf,2022,57501.0,385.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Sulland Trondheim,0,229900.0,224706,-5194,https://www.finn.no/mobility/item/452380951
Nissan Leaf,2020,67450.0,385.0,7.933333333333334,1.0,0,1.0,N-Connecta,Annet,1,Møller Bil Hamar,0,189000.0,183752,-5248,https://www.finn.no/mobility/item/450758393
Nissan Leaf,2022,99600.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,TVEITEN BIL AS,0,159000.0,153659,-5341,https://www.finn.no/mobility/item/446099261
Nissan Leaf,2016,80000.0,270.0,12.0,1.0,0,0.0,Tekna,Annet,1,Resale AS,0,69900.0,64553,-5347,https://www.finn.no/mobility/item/451627961
Nissan Leaf,2017,90000.0,250.0,12.233333333333333,2.0,0,0.0,Ukjent,Østfold,0,,0,84032.0,78668,-5364,https://www.finn.no/mobility/item/452977838
Nissan Leaf,2022,27679.0,395.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,LADE ARENA AUTO AS,0,239000.0,233585,-5415,https://www.finn.no/mobility/item/449200014
Nissan Leaf,2018,106000.0,270.0,25.4,1.0,0,0.0,Ukjent,Annet,0,,0,119000.0,113570,-5430,https://www.finn.no/mobility/item/452940660
Nissan Leaf,2018,136385.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,UTVIK AUTOSALG AS,0,119900.0,114447,-5453,https://www.finn.no/mobility/item/450446998
Nissan Leaf,2018,138000.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Auto 8-8 Trio AS,0,119000.0,113521,-5479,https://www.finn.no/mobility/item/449439288
Nissan Leaf,2020,85000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Auto 8-8 Ålesund AS,0,159000.0,153520,-5480,https://www.finn.no/mobility/item/452691687
Nissan Leaf,2016,87525.0,270.0,7.633333333333334,1.0,0,1.0,Acenta,Oslo/Akershus,1,Sulland Drammen,0,69900.0,64407,-5493,https://www.finn.no/mobility/item/449686133
Nissan Leaf,2014,193000.0,270.0,19.366666666666667,1.0,0,0.0,Ukjent,Nord-Norge,0,,0,39000.0,33484,-5516,https://www.finn.no/mobility/item/449186064
Nissan Leaf,2014,100800.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Sørlie Bil AS,0,59000.0,53455,-5545,https://www.finn.no/mobility/item/449168886
Nissan Leaf,2019,79000.0,270.0,12.0,1.0,0,1.0,N-Connecta,Annet,1,Steinkjer Bil AS,0,139000.0,133414,-5586,https://www.finn.no/mobility/item/448232378
Nissan Leaf,2015,91978.0,270.0,18.866666666666667,3.0,0,0.0,Tekna,Trøndelag,0,,0,67000.0,61395,-5605,https://www.finn.no/mobility/item/445828608
Nissan Leaf,2023,27000.0,278.0,12.0,1.0,0,1.0,Ukjent,Annet,1,BILHUSET SUNDE AS,0,225800.0,220142,-5658,https://www.finn.no/mobility/item/452531854
Nissan Leaf,2019,179000.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Strandveien Auto Stjørdal AS,0,109000.0,103340,-5660,https://www.finn.no/mobility/item/436803997
Nissan Leaf,2022,65178.0,278.0,9.966666666666669,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Birger N. Haug AS Lillestrøm,0,179900.0,174191,-5709,https://www.finn.no/mobility/item/450755255
Nissan Leaf,2021,27500.0,270.0,21.666666666666668,1.0,0,1.0,Ukjent,Vestfold/Telemark,0,,0,169434.0,163704,-5730,https://www.finn.no/mobility/item/438586342
Nissan Leaf,2020,64511.0,270.0,2.2666666666666666,1.0,0,1.0,N-Connecta,Trøndelag,1,tm bil,0,169900.0,164134,-5766,https://www.finn.no/mobility/item/426522742
Nissan Leaf,2022,47000.0,270.0,12.0,1.0,0,0.0,Ukjent,Sørlandet,1,Sigmund Aasen AS,0,199000.0,193197,-5803,https://www.finn.no/mobility/item/415352083
Nissan Leaf,2021,10500.0,270.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,Strada Holding AS,0,189000.0,183188,-5812,https://www.finn.no/mobility/item/440318799
Nissan Leaf,2019,117000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Syreveien Auto Bilsalg AS,0,129900.0,123931,-5969,https://www.finn.no/mobility/item/451951259
Nissan Leaf,2019,39830.0,270.0,23.066666666666663,2.0,0,0.0,Ukjent,Annet,0,,0,154532.0,148465,-6067,https://www.finn.no/mobility/item/452788066
Nissan Leaf,2017,158288.0,270.0,16.1,2.0,0,0.0,Ukjent,Annet,0,,0,64532.0,58457,-6075,https://www.finn.no/mobility/item/451291256
Nissan Leaf,2018,203669.0,270.0,19.366666666666667,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,79532.0,73402,-6130,https://www.finn.no/mobility/item/447754681
Nissan Leaf,2022,18400.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto Moss AS,0,225000.0,218862,-6138,https://www.finn.no/mobility/item/432642916
Nissan Leaf,2022,47850.0,385.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Sulland Trondheim,0,234500.0,228336,-6164,https://www.finn.no/mobility/item/452380269
Nissan Leaf,2018,86500.0,270.0,22.866666666666667,2.0,0,0.0,Ukjent,Vestland,0,,0,133532.0,127366,-6166,https://www.finn.no/mobility/item/448353301
Nissan Leaf,2020,55000.0,270.0,-2.4,1.0,0,0.0,Ukjent,Annet,1,Rebil Salgshjelp,0,169000.0,162807,-6193,https://www.finn.no/mobility/item/439451271
Nissan Leaf,2022,49100.0,270.0,22.866666666666667,1.0,0,1.0,N-Connecta,Sørlandet,1,Mobile Sørlandsparken AS,0,219000.0,212768,-6232,https://www.finn.no/mobility/item/452952743
Nissan Leaf,2022,42200.0,270.0,21.466666666666665,2.0,0,1.0,Tekna,Trøndelag,0,,0,193000.0,186717,-6283,https://www.finn.no/mobility/item/444385287
Nissan Leaf,2019,79274.0,385.0,17.133333333333333,2.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,175000.0,168706,-6294,https://www.finn.no/mobility/item/435277285
Nissan Leaf,2019,156000.0,385.0,17.333333333333332,3.0,0,0.0,Ukjent,Annet,0,,0,129434.0,123136,-6298,https://www.finn.no/mobility/item/424829398
Nissan Leaf,2023,45800.0,385.0,12.0,1.0,0,1.0,Ukjent,Østfold,0,,0,232129.0,225796,-6333,https://www.finn.no/mobility/item/350481760
Nissan Leaf,2024,20220.0,278.0,12.0,1.0,0,0.0,Ukjent,Sørlandet,1,Gumpen Motor,0,239000.0,232661,-6339,https://www.finn.no/mobility/item/452966668
Nissan Leaf,2022,38500.0,278.0,9.266666666666667,1.0,0,1.0,N-Connecta,Annet,1,Birger N. Haug AS avd. Rud,0,199900.0,193549,-6351,https://www.finn.no/mobility/item/453407576
Nissan Leaf,2015,61361.0,150.0,9.966666666666669,2.0,0,0.0,Ukjent,Rogaland,0,,0,69900.0,63485,-6415,https://www.finn.no/mobility/item/452257524
Nissan Leaf,2016,99787.0,270.0,3.433333333333333,2.0,0,0.0,Ukjent,Sørlandet,0,,0,63532.0,56991,-6541,https://www.finn.no/mobility/item/452268508
Nissan Leaf,2015,94000.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,BANGGREN BIL AS,0,65000.0,58389,-6611,https://www.finn.no/mobility/item/451963702
Nissan Leaf,2018,80523.0,270.0,24.166666666666668,2.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,133532.0,126858,-6674,https://www.finn.no/mobility/item/453299471
Nissan Leaf,2019,99750.0,270.0,12.466666666666669,1.0,0,0.0,Ukjent,Vestland,0,,0,134532.0,127835,-6697,https://www.finn.no/mobility/item/449941428
Nissan Leaf,2015,61000.0,150.0,21.266666666666666,1.0,0,0.0,Ukjent,Annet,1,Hasa Bil AS,0,73000.0,66295,-6705,https://www.finn.no/mobility/item/448652411
Nissan Leaf,2024,17668.0,278.0,12.0,1.0,0,1.0,Tekna,Sørlandet,1,Gumpen Motor,0,239000.0,232248,-6752,https://www.finn.no/mobility/item/452968730
Nissan Leaf,2022,67000.0,270.0,22.366666666666667,1.0,0,1.0,Acenta,Annet,0,,0,154999.0,148129,-6870,https://www.finn.no/mobility/item/450240136
Nissan Leaf,2018,93000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,ELIASSEN BIL AS,0,125000.0,118090,-6910,https://www.finn.no/mobility/item/450314537
Nissan Leaf,2023,48000.0,270.0,20.9,1.0,0,1.0,Ukjent,Vestland,0,,0,199505.0,192589,-6916,https://www.finn.no/mobility/item/452055940
Nissan Leaf,2019,76000.0,385.0,12.0,1.0,0,1.0,Tekna,Annet,1,Sentral Bil AS,0,179000.0,172079,-6921,https://www.finn.no/mobility/item/445978255
Nissan Leaf,2021,58000.0,385.0,12.0,1.0,0,1.0,e+,Trøndelag,1,Strada Holding AS,0,205000.0,198074,-6926,https://www.finn.no/mobility/item/441894864
Nissan Leaf,2022,35640.0,385.0,6.966666666666667,1.0,0,1.0,Ukjent,Østfold,0,,0,239532.0,232593,-6939,https://www.finn.no/mobility/item/449351722
Nissan Leaf,2018,108846.0,270.0,24.2,1.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Jarlsberg AS,0,119000.0,112057,-6943,https://www.finn.no/mobility/item/453487638
Nissan Leaf,2020,43000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Autosenter Sandnes AS,0,169000.0,162047,-6953,https://www.finn.no/mobility/item/450293583
Nissan Leaf,2018,129047.0,250.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Myauto AS,0,123900.0,116856,-7044,https://www.finn.no/mobility/item/452535110
Nissan Leaf,2020,93000.0,270.0,12.0,1.0,0,0.0,Ukjent,Nord-Norge,1,Ford Harstad AS - Bilhuset Harstad AS,0,155000.0,147956,-7044,https://www.finn.no/mobility/item/439377387
Nissan Leaf,2022,41959.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Birger N. Haug AS avd. Rud,0,229900.0,222828,-7072,https://www.finn.no/mobility/item/453472010
Nissan Leaf,2018,79000.0,270.0,6.0,2.0,0,0.0,Ukjent,Rogaland,0,,0,133532.0,126385,-7147,https://www.finn.no/mobility/item/450965957
Nissan Leaf,2019,68000.0,280.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Lilleberg Bilmegling,0,151500.0,144345,-7155,https://www.finn.no/mobility/item/360470900
Nissan Leaf,2013,59000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Bruktbil Oslo og Akershus,0,59999.0,52826,-7173,https://www.finn.no/mobility/item/423123402
Nissan Leaf,2020,74000.0,270.0,12.0,2.0,0,0.0,Ukjent,Vestfold/Telemark,1,GRENLAND BIL AS,0,159000.0,151770,-7230,https://www.finn.no/mobility/item/452409778
Nissan Leaf,2019,44542.0,270.0,16.3,1.0,0,1.0,Tekna,Oslo/Akershus,1,Sulland Drammen,0,149900.0,142637,-7263,https://www.finn.no/mobility/item/452402817
Nissan Leaf,2012,118532.0,270.0,-0.1333333333333333,6.0,0,1.0,Ukjent,Annet,0,,0,29000.0,21693,-7307,https://www.finn.no/mobility/item/452421445
Nissan Leaf,2020,69593.0,270.0,6.7,1.0,0,1.0,Tekna,Trøndelag,1,tm bil,0,169800.0,162437,-7363,https://www.finn.no/mobility/item/424016041
Nissan Leaf,2012,162164.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,HOLLA AUTOSENTER AS,0,37000.0,29572,-7428,https://www.finn.no/mobility/item/440500768
Nissan Leaf,2018,118498.0,270.0,7.0,4.0,0,0.0,N-Connecta,Annet,0,,0,124532.0,117082,-7450,https://www.finn.no/mobility/item/450501640
Nissan Leaf,2018,94605.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Myauto AS,0,129000.0,121493,-7507,https://www.finn.no/mobility/item/452536579
Nissan Leaf,2018,104000.0,270.0,7.966666666666667,3.0,0,0.0,Ukjent,Annet,0,,0,123434.0,115826,-7608,https://www.finn.no/mobility/item/405680801
Nissan Leaf,2016,146800.0,250.0,20.666666666666668,7.0,0,0.0,Ukjent,Annet,0,,0,67532.0,59916,-7616,https://www.finn.no/mobility/item/449932019
Nissan Leaf,2018,82887.0,270.0,12.333333333333334,1.0,0,1.0,N-Connecta,Nord-Norge,1,Svebjørn Auto AS,0,139000.0,131320,-7680,https://www.finn.no/mobility/item/451769858
Nissan Leaf,2018,115000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Auto 8-8 Ålesund AS,0,129000.0,121137,-7863,https://www.finn.no/mobility/item/451644843
Nissan Leaf,2022,30832.0,270.0,12.0,1.0,0,1.0,Ukjent,Sørlandet,1,Hedin Automotive Kristiansand,0,239000.0,231038,-7962,https://www.finn.no/mobility/item/438767361
Nissan Leaf,2023,51000.0,270.0,15.633333333333333,1.0,0,1.0,Ukjent,Vestfold/Telemark,0,,0,199900.0,191935,-7965,https://www.finn.no/mobility/item/449714209
Nissan Leaf,2019,96000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Kverneland Bil | Volvo og MG Kvinesdal,0,134900.0,126881,-8019,https://www.finn.no/mobility/item/452782652
Nissan Leaf,2021,43800.0,270.0,15.7,1.0,0,1.0,Ukjent,Oslo/Akershus,0,,0,173532.0,165482,-8050,https://www.finn.no/mobility/item/452440216
Nissan Leaf,2023,14838.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,"Birger N. Haug, Hovinmovegen 6, 2060 Gardermoen",0,279900.0,271794,-8106,https://www.finn.no/mobility/item/447363064
Nissan Leaf,2021,46800.0,385.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,UNIBIL AS avd. Stavanger,0,209000.0,200894,-8106,https://www.finn.no/mobility/item/452086099
Nissan Leaf,2019,72220.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,Vest Motor AS,0,145000.0,136860,-8140,https://www.finn.no/mobility/item/452854888
Nissan Leaf,2022,50909.0,270.0,0.7,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Larvik AS,0,189000.0,180834,-8166,https://www.finn.no/mobility/item/451953016
Nissan Leaf,2019,83000.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Pitstop Bilsalg Ny AS,0,138982.0,130781,-8201,https://www.finn.no/mobility/item/396348545
Nissan Leaf,2019,100800.0,270.0,12.5,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Jarlsberg AS,0,130000.0,121783,-8217,https://www.finn.no/mobility/item/452054395
Nissan Leaf,2018,17000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Grandahl Bil AS avd. Sarpsborg,0,168000.0,159778,-8222,https://www.finn.no/mobility/item/447232432
Nissan Leaf,2014,113000.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,Grandahl Bil AS avd. Fredrikstad,0,58000.0,49705,-8295,https://www.finn.no/mobility/item/449483776
Nissan Leaf,2014,94214.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,Vigeland Bil AS,0,60000.0,51667,-8333,https://www.finn.no/mobility/item/444946972
Nissan Leaf,2024,13900.0,278.0,12.0,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,AUTOMOTOR AS,0,239000.0,230630,-8370,https://www.finn.no/mobility/item/448106701
Nissan Leaf,2018,96000.0,270.0,12.0,1.0,0,0.0,Tekna,Annet,1,BILFUNN AS,0,129000.0,120621,-8379,https://www.finn.no/mobility/item/450921363
Nissan Leaf,2023,9000.0,378.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Steinkjer Bil AS,0,285000.0,276582,-8418,https://www.finn.no/mobility/item/453078912
Nissan Leaf,2014,164600.0,270.0,23.366666666666667,3.0,0,0.0,Ukjent,Østfold,1,AUTO DUHOKI AHMED,0,44942.0,36505,-8437,https://www.finn.no/mobility/item/452614914
Nissan Leaf,2024,6200.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,244900.0,236446,-8454,https://www.finn.no/mobility/item/452640461
Nissan Leaf,2020,41800.0,275.0,12.0,1.0,0,0.0,Ukjent,Rogaland,1,Bilsenteret Haugesund AS,0,179000.0,170512,-8488,https://www.finn.no/mobility/item/444774061
Nissan Leaf,2022,38000.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,Sommerseth AS,0,209000.0,200511,-8489,https://www.finn.no/mobility/item/438108074
Nissan Leaf,2018,57260.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Nardo Bil AS Jaguar Land Rover,0,139900.0,131324,-8576,https://www.finn.no/mobility/item/452674261
Nissan Leaf,2014,49124.0,270.0,5.666666666666667,1.0,0,0.0,Ukjent,Annet,1,AUTOLÅVEN AS,0,65942.0,57358,-8584,https://www.finn.no/mobility/item/439067894
Nissan Leaf,2019,60580.0,270.0,12.566666666666666,1.0,0,0.0,Tekna,Nord-Norge,0,,0,156532.0,147883,-8649,https://www.finn.no/mobility/item/453508885
Nissan Leaf,2012,125219.0,270.0,8.266666666666667,7.0,0,0.0,Ukjent,Vestland,0,,0,39900.0,31209,-8691,https://www.finn.no/mobility/item/442718961
Nissan Leaf,2019,91600.0,270.0,18.7,1.0,0,0.0,Tekna,Annet,0,,0,144432.0,135739,-8693,https://www.finn.no/mobility/item/452935876
Nissan Leaf,2023,32400.0,278.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,Bilsenteret Haugesund AS,0,229000.0,220215,-8785,https://www.finn.no/mobility/item/447199438
Nissan Leaf,2021,57000.0,385.0,12.0,1.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,209000.0,200213,-8787,https://www.finn.no/mobility/item/451832445
Nissan Leaf,2023,71832.0,396.0,13.733333333333333,1.0,0,1.0,Ukjent,Annet,1,Aasen Bil AS,0,239000.0,230104,-8896,https://www.finn.no/mobility/item/452354960
Nissan Leaf,2021,53828.0,270.0,15.1,1.0,0,1.0,Acenta,Trøndelag,1,tm bil,0,177900.0,168940,-8960,https://www.finn.no/mobility/item/420214445
Nissan Leaf,2017,90000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Kyvik Auto AS,0,89000.0,79986,-9014,https://www.finn.no/mobility/item/439919966
Nissan Leaf,2023,39899.0,395.0,13.066666666666666,2.0,0,1.0,Ukjent,Østfold,1,Dahles Auto Halden AS,0,259000.0,249910,-9090,https://www.finn.no/mobility/item/434235626
Nissan Leaf,2019,143500.0,270.0,13.1,1.0,0,0.0,Ukjent,Annet,0,,0,129532.0,120381,-9151,https://www.finn.no/mobility/item/448047046
Nissan Leaf,2021,93600.0,385.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,Auto 8-8 Witro AS,0,189000.0,179832,-9168,https://www.finn.no/mobility/item/450620449
Nissan Leaf,2018,61778.0,270.0,7.866666666666666,2.0,0,0.0,Ukjent,Rogaland,0,,0,148432.0,139255,-9177,https://www.finn.no/mobility/item/451169693
Nissan Leaf,2021,81622.0,270.0,12.0,1.0,0,1.0,Ukjent,Sørlandet,1,Hedin Automotive Kristiansand,0,169000.0,159817,-9183,https://www.finn.no/mobility/item/449635410
Nissan Leaf,2022,43917.0,270.0,7.6,1.0,0,1.0,Tekna,Annet,0,,0,199532.0,190324,-9208,https://www.finn.no/mobility/item/453116923
Nissan Leaf,2018,93800.0,270.0,12.0,2.0,0,1.0,Tekna,Annet,1,Auto Fire AS,0,129900.0,120659,-9241,https://www.finn.no/mobility/item/452381578
